merges,n_embed,n_heads,n_layers,lr,dropout,weight_decay,scheduler,vocab_size,model_size,val_ppl,train_ppl,val_loss,train_loss,epochs,ckpt_best,ckpt_last,full_config_file,run
50,16,4,4,0.0003,0.2,0.0001,cosine_warmup,310,24400,25.50895118713379,27.211973190307617,3.239029470116201,3.3036571530931256,30,../checkpoints/GPT/hparams_search/best_hps_250828_134841_4555a06f.pt,../checkpoints/GPT/hparams_search/last_hps_250828_134841_4555a06f.pt,../checkpoints/GPT/hparams_search/hps_250828_134841_4555a06f_hparams.json,hps_250828_134841_4555a06f
50,16,2,4,0.0003,0.2,0.0001,cosine_warmup,310,24400,25.622512817382812,27.304126739501953,3.243471460310297,3.307037884840279,30,../checkpoints/GPT/hparams_search/best_hps_250828_134514_3947ada1.pt,../checkpoints/GPT/hparams_search/last_hps_250828_134514_3947ada1.pt,../checkpoints/GPT/hparams_search/hps_250828_134514_3947ada1_hparams.json,hps_250828_134514_3947ada1
50,16,4,8,0.0003,0.2,0.0001,cosine_warmup,310,36816,25.868844985961914,27.416906356811523,3.253039324725116,3.311159771729737,30,../checkpoints/GPT/hparams_search/best_hps_250828_134955_c00d1f17.pt,../checkpoints/GPT/hparams_search/last_hps_250828_134955_c00d1f17.pt,../checkpoints/GPT/hparams_search/hps_250828_134955_c00d1f17_hparams.json,hps_250828_134955_c00d1f17
50,16,2,8,0.0003,0.2,0.0001,cosine_warmup,310,36816,26.1999568939209,27.81032943725586,3.265757705226089,3.3254075232615157,30,../checkpoints/GPT/hparams_search/best_hps_250828_134617_0271578f.pt,../checkpoints/GPT/hparams_search/last_hps_250828_134617_0271578f.pt,../checkpoints/GPT/hparams_search/hps_250828_134617_0271578f_hparams.json,hps_250828_134617_0271578f
50,16,8,8,0.0003,0.2,0.0001,cosine_warmup,310,36816,26.292463302612305,27.749845504760742,3.2692824341231326,3.323230324684679,30,../checkpoints/GPT/hparams_search/best_hps_250828_135357_817f5006.pt,../checkpoints/GPT/hparams_search/last_hps_250828_135357_817f5006.pt,../checkpoints/GPT/hparams_search/hps_250828_135357_817f5006_hparams.json,hps_250828_135357_817f5006
1200,256,2,8,0.0003,0.2,0.0001,cosine_warmup,1460,7076096,26.366411209106445,24.116336822509766,3.2720908443484684,3.1828894066777167,30,../checkpoints/GPT/hparams_search/best_hps_250828_145314_f20d4c4e.pt,../checkpoints/GPT/hparams_search/last_hps_250828_145314_f20d4c4e.pt,../checkpoints/GPT/hparams_search/hps_250828_145314_f20d4c4e_hparams.json,hps_250828_145314_f20d4c4e
1200,256,4,8,0.0003,0.2,0.0001,cosine_warmup,1460,7076096,26.872652053833008,24.24551010131836,3.291109090709405,3.1882314849200792,30,../checkpoints/GPT/hparams_search/best_hps_250828_145608_2542ab82.pt,../checkpoints/GPT/hparams_search/last_hps_250828_145608_2542ab82.pt,../checkpoints/GPT/hparams_search/hps_250828_145608_2542ab82_hparams.json,hps_250828_145608_2542ab82
1200,256,2,4,0.0003,0.2,0.0001,cosine_warmup,1460,3928320,27.60994529724121,25.780860900878906,3.3181760219697756,3.249632242852809,30,../checkpoints/GPT/hparams_search/best_hps_250828_145222_f0a0b6e1.pt,../checkpoints/GPT/hparams_search/last_hps_250828_145222_f0a0b6e1.pt,../checkpoints/GPT/hparams_search/hps_250828_145222_f0a0b6e1_hparams.json,hps_250828_145222_f0a0b6e1
1200,256,2,2,0.0003,0.2,0.0001,cosine_warmup,1460,2354432,28.115402221679688,26.504825592041016,3.336317529368893,3.2773267607535086,30,../checkpoints/GPT/hparams_search/best_hps_250828_145147_1eb6dec9.pt,../checkpoints/GPT/hparams_search/last_hps_250828_145147_1eb6dec9.pt,../checkpoints/GPT/hparams_search/hps_250828_145147_1eb6dec9_hparams.json,hps_250828_145147_1eb6dec9
1200,256,8,8,0.0003,0.2,0.0001,cosine_warmup,1460,7076096,28.214677810668945,24.916728973388672,3.339842377159096,3.215539401911753,30,../checkpoints/GPT/hparams_search/best_hps_250828_145901_3d7aacbd.pt,../checkpoints/GPT/hparams_search/last_hps_250828_145901_3d7aacbd.pt,../checkpoints/GPT/hparams_search/hps_250828_145901_3d7aacbd_hparams.json,hps_250828_145901_3d7aacbd
1200,256,4,4,0.0003,0.2,0.0001,cosine_warmup,1460,3928320,28.38243865966797,26.099687576293945,3.3461117702247822,3.2619233007685167,30,../checkpoints/GPT/hparams_search/best_hps_250828_145514_42bb904c.pt,../checkpoints/GPT/hparams_search/last_hps_250828_145514_42bb904c.pt,../checkpoints/GPT/hparams_search/hps_250828_145514_42bb904c_hparams.json,hps_250828_145514_42bb904c
1200,256,4,2,0.0003,0.2,0.0001,cosine_warmup,1460,2354432,28.823768615722656,26.77765655517578,3.3612002257400557,3.28756796461001,30,../checkpoints/GPT/hparams_search/best_hps_250828_145438_fce16b7a.pt,../checkpoints/GPT/hparams_search/last_hps_250828_145438_fce16b7a.pt,../checkpoints/GPT/hparams_search/hps_250828_145438_fce16b7a_hparams.json,hps_250828_145438_fce16b7a
1200,256,8,4,0.0003,0.2,0.0001,cosine_warmup,1460,3928320,29.522010803222656,26.533348083496094,3.3851361119993317,3.278402209449115,30,../checkpoints/GPT/hparams_search/best_hps_250828_145807_63fdbc3a.pt,../checkpoints/GPT/hparams_search/last_hps_250828_145807_63fdbc3a.pt,../checkpoints/GPT/hparams_search/hps_250828_145807_63fdbc3a_hparams.json,hps_250828_145807_63fdbc3a
1200,256,8,2,0.0003,0.2,0.0001,cosine_warmup,1460,2354432,29.8515682220459,27.420372009277344,3.3962374324292206,3.311286159183668,30,../checkpoints/GPT/hparams_search/best_hps_250828_145732_482db9b7.pt,../checkpoints/GPT/hparams_search/last_hps_250828_145732_482db9b7.pt,../checkpoints/GPT/hparams_search/hps_250828_145732_482db9b7_hparams.json,hps_250828_145732_482db9b7
1200,128,2,8,0.0003,0.2,0.0001,cosine_warmup,1460,1965184,37.37327575683594,39.279415130615234,3.621783096178443,3.6707004634728775,30,../checkpoints/GPT/hparams_search/best_hps_250828_144613_b9b59e31.pt,../checkpoints/GPT/hparams_search/last_hps_250828_144613_b9b59e31.pt,../checkpoints/GPT/hparams_search/hps_250828_144613_b9b59e31_hparams.json,hps_250828_144613_b9b59e31
1200,128,8,8,0.0003,0.2,0.0001,cosine_warmup,1460,1965184,37.37866973876953,38.60422897338867,3.6211002091039246,3.653361680965771,30,../checkpoints/GPT/hparams_search/best_hps_250828_145046_0ee3f334.pt,../checkpoints/GPT/hparams_search/last_hps_250828_145046_0ee3f334.pt,../checkpoints/GPT/hparams_search/hps_250828_145046_0ee3f334_hparams.json,hps_250828_145046_0ee3f334
1200,128,4,8,0.0003,0.2,0.0001,cosine_warmup,1460,1965184,37.50810241699219,39.047847747802734,3.625954281967298,3.664787856927259,30,../checkpoints/GPT/hparams_search/best_hps_250828_144830_019e5e25.pt,../checkpoints/GPT/hparams_search/last_hps_250828_144830_019e5e25.pt,../checkpoints/GPT/hparams_search/hps_250828_144830_019e5e25_hparams.json,hps_250828_144830_019e5e25
1200,128,8,2,0.0003,0.2,0.0001,cosine_warmup,1460,784000,37.728118896484375,39.770503997802734,3.630796044273714,3.6831253935879444,30,../checkpoints/GPT/hparams_search/best_hps_250828_144934_244e80b5.pt,../checkpoints/GPT/hparams_search/last_hps_250828_144934_244e80b5.pt,../checkpoints/GPT/hparams_search/hps_250828_144934_244e80b5_hparams.json,hps_250828_144934_244e80b5
1200,128,4,4,0.0003,0.2,0.0001,cosine_warmup,1460,1177728,37.796424865722656,39.64075469970703,3.63276946931462,3.6798577335405818,30,../checkpoints/GPT/hparams_search/best_hps_250828_144748_f883b7c2.pt,../checkpoints/GPT/hparams_search/last_hps_250828_144748_f883b7c2.pt,../checkpoints/GPT/hparams_search/hps_250828_144748_f883b7c2_hparams.json,hps_250828_144748_f883b7c2
1200,128,2,4,0.0003,0.2,0.0001,cosine_warmup,1460,1177728,37.85844802856445,40.1683235168457,3.6342530602199137,3.693078861664589,30,../checkpoints/GPT/hparams_search/best_hps_250828_144531_9d3c5ad2.pt,../checkpoints/GPT/hparams_search/last_hps_250828_144531_9d3c5ad2.pt,../checkpoints/GPT/hparams_search/hps_250828_144531_9d3c5ad2_hparams.json,hps_250828_144531_9d3c5ad2
1200,128,8,4,0.0003,0.2,0.0001,cosine_warmup,1460,1177728,38.00381088256836,39.485042572021484,3.638552865447548,3.6759218935545164,30,../checkpoints/GPT/hparams_search/best_hps_250828_145004_a821a43b.pt,../checkpoints/GPT/hparams_search/last_hps_250828_145004_a821a43b.pt,../checkpoints/GPT/hparams_search/hps_250828_145004_a821a43b_hparams.json,hps_250828_145004_a821a43b
1200,128,4,2,0.0003,0.2,0.0001,cosine_warmup,1460,784000,38.08222579956055,40.25947570800781,3.6397475521121403,3.6953455094368226,30,../checkpoints/GPT/hparams_search/best_hps_250828_144715_28d6e297.pt,../checkpoints/GPT/hparams_search/last_hps_250828_144715_28d6e297.pt,../checkpoints/GPT/hparams_search/hps_250828_144715_28d6e297_hparams.json,hps_250828_144715_28d6e297
1200,128,2,2,0.0003,0.2,0.0001,cosine_warmup,1460,784000,38.58834457397461,40.90069580078125,3.6529503656347946,3.711147184626083,30,../checkpoints/GPT/hparams_search/best_hps_250828_144459_983cfbaf.pt,../checkpoints/GPT/hparams_search/last_hps_250828_144459_983cfbaf.pt,../checkpoints/GPT/hparams_search/hps_250828_144459_983cfbaf_hparams.json,hps_250828_144459_983cfbaf
1200,32,4,2,0.0003,0.2,0.0001,cosine_warmup,1460,122272,70.74344635009766,75.93424987792969,4.259059894753065,4.3298678364693535,30,../checkpoints/GPT/hparams_search/best_hps_250828_144000_dbca63b7.pt,../checkpoints/GPT/hparams_search/last_hps_250828_144000_dbca63b7.pt,../checkpoints/GPT/hparams_search/hps_250828_144000_dbca63b7_hparams.json,hps_250828_144000_dbca63b7
1200,32,8,2,0.0003,0.2,0.0001,cosine_warmup,1460,122272,70.78883361816406,75.85535430908203,4.259701349038993,4.328828540122526,30,../checkpoints/GPT/hparams_search/best_hps_250828_144214_65b06516.pt,../checkpoints/GPT/hparams_search/last_hps_250828_144214_65b06516.pt,../checkpoints/GPT/hparams_search/hps_250828_144214_65b06516_hparams.json,hps_250828_144214_65b06516
1200,32,2,2,0.0003,0.2,0.0001,cosine_warmup,1460,122272,71.26495361328125,76.42522430419922,4.266404818644566,4.336312742086146,30,../checkpoints/GPT/hparams_search/best_hps_250828_143744_cd481b04.pt,../checkpoints/GPT/hparams_search/last_hps_250828_143744_cd481b04.pt,../checkpoints/GPT/hparams_search/hps_250828_143744_cd481b04_hparams.json,hps_250828_143744_cd481b04
1200,32,8,4,0.0003,0.2,0.0001,cosine_warmup,1460,146976,74.1803970336914,79.47821807861328,4.306499785026618,4.3754832212921615,30,../checkpoints/GPT/hparams_search/best_hps_250828_144247_a0fc44e9.pt,../checkpoints/GPT/hparams_search/last_hps_250828_144247_a0fc44e9.pt,../checkpoints/GPT/hparams_search/hps_250828_144247_a0fc44e9_hparams.json,hps_250828_144247_a0fc44e9
1200,32,4,4,0.0003,0.2,0.0001,cosine_warmup,1460,146976,74.18372344970703,79.61515045166016,4.306544661170261,4.37720452585528,30,../checkpoints/GPT/hparams_search/best_hps_250828_144030_900d062f.pt,../checkpoints/GPT/hparams_search/last_hps_250828_144030_900d062f.pt,../checkpoints/GPT/hparams_search/hps_250828_144030_900d062f_hparams.json,hps_250828_144030_900d062f
1200,32,2,4,0.0003,0.2,0.0001,cosine_warmup,1460,146976,74.80288696289062,80.3750991821289,4.314856650203379,4.386704359281949,30,../checkpoints/GPT/hparams_search/best_hps_250828_143813_287e1054.pt,../checkpoints/GPT/hparams_search/last_hps_250828_143813_287e1054.pt,../checkpoints/GPT/hparams_search/hps_250828_143813_287e1054_hparams.json,hps_250828_143813_287e1054
1200,32,4,8,0.0003,0.2,0.0001,cosine_warmup,1460,196384,75.6683349609375,80.7506103515625,4.326359661631177,4.391365353556201,30,../checkpoints/GPT/hparams_search/best_hps_250828_144111_cb68cff0.pt,../checkpoints/GPT/hparams_search/last_hps_250828_144111_cb68cff0.pt,../checkpoints/GPT/hparams_search/hps_250828_144111_cb68cff0_hparams.json,hps_250828_144111_cb68cff0
1200,32,8,8,0.0003,0.2,0.0001,cosine_warmup,1460,196384,77.22480010986328,82.0742416381836,4.3467204901321095,4.4076244132214475,30,../checkpoints/GPT/hparams_search/best_hps_250828_144337_8f6485e8.pt,../checkpoints/GPT/hparams_search/last_hps_250828_144337_8f6485e8.pt,../checkpoints/GPT/hparams_search/hps_250828_144337_8f6485e8_hparams.json,hps_250828_144337_8f6485e8
1200,32,2,8,0.0003,0.2,0.0001,cosine_warmup,1460,196384,77.3075180053711,82.11061096191406,4.347791306037115,4.408067449112259,30,../checkpoints/GPT/hparams_search/best_hps_250828_143854_7639ad6b.pt,../checkpoints/GPT/hparams_search/last_hps_250828_143854_7639ad6b.pt,../checkpoints/GPT/hparams_search/hps_250828_143854_7639ad6b_hparams.json,hps_250828_143854_7639ad6b
1200,16,2,2,0.0003,0.2,0.0001,cosine_warmup,1460,54992,111.8073501586914,118.23335266113281,4.716777340149106,4.772660202598839,30,../checkpoints/GPT/hparams_search/best_hps_250828_142957_ada3ba75.pt,../checkpoints/GPT/hparams_search/last_hps_250828_142957_ada3ba75.pt,../checkpoints/GPT/hparams_search/hps_250828_142957_ada3ba75_hparams.json,hps_250828_142957_ada3ba75
1200,16,4,2,0.0003,0.2,0.0001,cosine_warmup,1460,54992,111.8605728149414,118.84341430664062,4.717253333347737,4.7778065341719405,30,../checkpoints/GPT/hparams_search/best_hps_250828_143215_5f4affb5.pt,../checkpoints/GPT/hparams_search/last_hps_250828_143215_5f4affb5.pt,../checkpoints/GPT/hparams_search/hps_250828_143215_5f4affb5_hparams.json,hps_250828_143215_5f4affb5
1200,16,8,2,0.0003,0.2,0.0001,cosine_warmup,1460,54992,113.694580078125,120.28753662109375,4.733515916672428,4.789884830089639,30,../checkpoints/GPT/hparams_search/best_hps_250828_143459_7592f315.pt,../checkpoints/GPT/hparams_search/last_hps_250828_143459_7592f315.pt,../checkpoints/GPT/hparams_search/hps_250828_143459_7592f315_hparams.json,hps_250828_143459_7592f315
1200,16,8,4,0.0003,0.2,0.0001,cosine_warmup,1460,61200,114.4385986328125,120.0816879272461,4.740038486356932,4.788172292508718,30,../checkpoints/GPT/hparams_search/best_hps_250828_143533_09c93204.pt,../checkpoints/GPT/hparams_search/last_hps_250828_143533_09c93204.pt,../checkpoints/GPT/hparams_search/hps_250828_143533_09c93204_hparams.json,hps_250828_143533_09c93204
1200,16,4,4,0.0003,0.2,0.0001,cosine_warmup,1460,61200,114.71023559570312,120.26534271240234,4.742409315081121,4.789700603083842,30,../checkpoints/GPT/hparams_search/best_hps_250828_143251_ed8c87fa.pt,../checkpoints/GPT/hparams_search/last_hps_250828_143251_ed8c87fa.pt,../checkpoints/GPT/hparams_search/hps_250828_143251_ed8c87fa_hparams.json,hps_250828_143251_ed8c87fa
1200,16,2,4,0.0003,0.2,0.0001,cosine_warmup,1460,61200,116.69976043701172,122.1580810546875,4.7596043499521805,4.805316165319499,30,../checkpoints/GPT/hparams_search/best_hps_250828_143029_eef6aab8.pt,../checkpoints/GPT/hparams_search/last_hps_250828_143029_eef6aab8.pt,../checkpoints/GPT/hparams_search/hps_250828_143029_eef6aab8_hparams.json,hps_250828_143029_eef6aab8
1200,16,4,8,0.0003,0.2,0.0001,cosine_warmup,1460,73616,117.49559020996094,122.66941833496094,4.766400992694506,4.809493032110356,30,../checkpoints/GPT/hparams_search/best_hps_250828_143343_bcf058cb.pt,../checkpoints/GPT/hparams_search/last_hps_250828_143343_bcf058cb.pt,../checkpoints/GPT/hparams_search/hps_250828_143343_bcf058cb_hparams.json,hps_250828_143343_bcf058cb
1200,16,8,8,0.0003,0.2,0.0001,cosine_warmup,1460,73616,126.24391174316406,130.85243225097656,4.838216010799802,4.874070368843025,30,../checkpoints/GPT/hparams_search/best_hps_250828_143624_79bc0bc8.pt,../checkpoints/GPT/hparams_search/last_hps_250828_143624_79bc0bc8.pt,../checkpoints/GPT/hparams_search/hps_250828_143624_79bc0bc8_hparams.json,hps_250828_143624_79bc0bc8
1200,16,2,8,0.0003,0.2,0.0001,cosine_warmup,1460,73616,129.4185028076172,133.80841064453125,4.863051557962874,4.896409256762576,30,../checkpoints/GPT/hparams_search/best_hps_250828_143110_e90df6ab.pt,../checkpoints/GPT/hparams_search/last_hps_250828_143110_e90df6ab.pt,../checkpoints/GPT/hparams_search/hps_250828_143110_e90df6ab_hparams.json,hps_250828_143110_e90df6ab
